title,price,header,kw,sid,linkwithprice,productid,categoryId,desc
Viessmann Vitodens 300-W (19 kW),2877.77, Viessmann Vitodens 300-W (19 kW),"Gasheizung, Gastherme, Gas-Brennwertkessel / Montageart: Wandkessel / Nennwärmeleistung: 19 kW / Energieträger: Erdgas, Erdgas E, Flüssiggas, Erdgas LL / Norm-Nutzungsgrad: 109 % / Modulationsbereich: 1,9 - 19 kW / verwendbar für: Solar Heizungsunterstützung, Heizungswasser, Trinkwasser (interner ...",294528,/preisvergleich/Relocate/559969194.html?categoryId=18406&pos=5&price=2877.77&productid=1223701&sid=294528&type=offer,1223701,18406," Paket Vi­to­dens 222-W 19KW mit Vi­to­tro­nic 200, La­de­spei­cher und Mon­ta­ge­hil­fe AP"
Viessmann Vitodens 222-F (19 kW),2996.25, Viessmann Vitodens 222-F (19 kW),"Gasheizung, Gastherme, Gas-Brennwertkessel / Montageart: Standkessel / Nennwärmeleistung: 19 kW / Energieträger: Erdgas / Norm-Nutzungsgrad: 98 % / Modulationsbereich: 18 % - 100 % / Modulationsbereich: 3,2 - 19 kW / verwendbar für: Heizungswasser, Trinkwasser (interner Warmwasserspeicher) / ...",276812,/preisvergleich/Relocate/436314820.html?categoryId=18406&pos=5&price=2996.25&productid=2106152&sid=276812&type=offer,2106152,18406, Viess­mann Paket Vi­to­dens 222-F 19 kW Vi­to­tro­nic
"Vaillant ecoTEC plus VCW 206/5-5 (20,6 kW)",1885.0," Vaillant ecoTEC plus VCW 206/5-5 (20,6 kW)","Gasheizung, Gastherme, Kombitherme, Gas-Brennwertkessel / Montageart: Wandkessel / Nennwärmeleistung: 20,6 kW / Nenn-Wärmeleistung Trinkwasser: 24 kW / Energieträger: Erdgas, Erdgas E, Flüssiggas, Erdgas LL / Norm-Nutzungsgrad: 109 % / Modulationsbereich: 20 % - 100 % / Modulationsbereich: 4,0 - ...",9701,/preisvergleich/Relocate/509372644.html?categoryId=18406&pos=2&price=1885.0&productid=4673719&sid=9701&type=offer,4673719,18406, 
"Buderus Logamax plus GB172-14 (15,1 kW)",1365.0," Buderus Logamax plus GB172-14 (15,1 kW)","Gasheizung, Gastherme, Gas-Brennwertkessel / Montageart: Wandkessel / Nennwärmeleistung: 15,1 kW / Energieträger: Erdgas, Erdgas E, Erdgas L, Erdgas LL / Norm-Nutzungsgrad: 109 % / verwendbar für: Heizungswasser, Trinkwasser (externer Warmwasserspeicher) / Energie-Effizienzklasse Pumpe: A / maximale ...",9701,/preisvergleich/Relocate/467392289.html?categoryId=18406&pos=2&price=1365.0&productid=2467626&sid=9701&type=offer,2467626,18406, 
Viessmann Vitodens 300-W (19 kW),2888.0, Viessmann Vitodens 300-W (19 kW),"Gasheizung, Gastherme, Gas-Brennwertkessel / Montageart: Wandkessel / Nennwärmeleistung: 19 kW / Energieträger: Erdgas, Erdgas E, Flüssiggas, Erdgas LL / Norm-Nutzungsgrad: 109 % / Modulationsbereich: 1,9 - 19 kW / verwendbar für: Solar Heizungsunterstützung, Heizungswasser, Trinkwasser (interner ...",9701,/preisvergleich/Relocate/435731701.html?categoryId=18406&pos=6&price=2888.0&productid=1223701&sid=9701&type=offer,1223701,18406, 
Viessmann Vitodens 222-F (19 kW),3052.99, Viessmann Vitodens 222-F (19 kW),"Gasheizung, Gastherme, Gas-Brennwertkessel / Montageart: Standkessel / Nennwärmeleistung: 19 kW / Energieträger: Erdgas / Norm-Nutzungsgrad: 98 % / Modulationsbereich: 18 % - 100 % / Modulationsbereich: 3,2 - 19 kW / verwendbar für: Heizungswasser, Trinkwasser (interner Warmwasserspeicher) / ...",276812,/preisvergleich/Relocate/387842843.html?categoryId=18406&pos=6&price=3052.99&productid=2106152&sid=276812&type=offer,2106152,18406," Viess­mann Vi­to­dens 222-F B2SA mit Vi­to­tro­nic 100 3,2 - 19,0 kW"
"Vaillant ecoTEC plus VCW 206/5-5 (20,6 kW)",1885.0," Vaillant ecoTEC plus VCW 206/5-5 (20,6 kW)","Gasheizung, Gastherme, Kombitherme, Gas-Brennwertkessel / Montageart: Wandkessel / Nennwärmeleistung: 20,6 kW / Nenn-Wärmeleistung Trinkwasser: 24 kW / Energieträger: Erdgas, Erdgas E, Flüssiggas, Erdgas LL / Norm-Nutzungsgrad: 109 % / Modulationsbereich: 20 % - 100 % / Modulationsbereich: 4,0 - ...",223861,/preisvergleich/Relocate/509372585.html?categoryId=18406&pos=3&price=1885.0&productid=4673719&sid=223861&type=offer,4673719,18406, Vail­lant Gas­kom­bither­me ecoTEC plus VCW 206 Brenn­wert­tech­nik Gas­hei­zung Kessel L
"Buderus Logamax plus GB172-14 (15,1 kW)",1578.57," Buderus Logamax plus GB172-14 (15,1 kW)","Gasheizung, Gastherme, Gas-Brennwertkessel / Montageart: Wandkessel / Nennwärmeleistung: 15,1 kW / Energieträger: Erdgas, Erdgas E, Erdgas L, Erdgas LL / Norm-Nutzungsgrad: 109 % / verwendbar für: Heizungswasser, Trinkwasser (externer Warmwasserspeicher) / Energie-Effizienzklasse Pumpe: A / maximale ...",276812,/preisvergleich/Relocate/497363207.html?categoryId=18406&pos=3&price=1578.57&productid=2467626&sid=276812&type=offer,2467626,18406," Bu­de­rus Lo­ga­max plus GB172-14, G25"
Viessmann Vitodens 200-W (19 kW),1950.0, Viessmann Vitodens 200-W (19 kW),"Gasheizung, Gastherme, Kombitherme, Gas-Brennwertkessel / Montageart: Wandkessel / Nennwärmeleistung: 19 kW / Nenn-Wärmeleistung Trinkwasser: 17,2 kW / Energieträger: Erdgas, Erdgas E, Flüssiggas, Erdgas LL / Norm-Nutzungsgrad: 109 % / verwendbar für: Heizungswasser, Trinkwasser ...",289859,/preisvergleich/Relocate/481827087.html?categoryId=18406&pos=1&price=1950.0&productid=1064527&sid=289859&type=offer,1064527,18406," Viess­mann Vi­to­dens 200-W Gas-Brenn­wert­ther­me, 19 kW, VT100, HE ohne Ab­gas­pa­ket, ohne, ohne Viess­mann"
Viessmann Vitocrossal 300-19,2946.0, Viessmann Vitocrossal 300-19,"Gasheizung, Gas-Brennwertkessel, Gas-Heizkessel / Montageart: Standkessel / Nennwärmeleistung: 19 kW / Energieträger: Erdgas, Erdgas E, Erdgas LL, Flüssiggas / Norm-Nutzungsgrad: 109 % / verwendbar für: Heizungswasser, Trinkwasser (externer Warmwasserspeicher) / Leistungsaufnahme während des ...",9701,/preisvergleich/Relocate/408539990.html?categoryId=18406&pos=1&price=2946.0&productid=4103622&sid=9701&type=offer,4103622,18406, 
Viessmann Vitodens 222-F (13 kW),2690.0, Viessmann Vitodens 222-F (13 kW),"Gasheizung, Gastherme, Gas-Brennwertkessel / Montageart: Standkessel / Nennwärmeleistung: 13 kW / Energieträger: Erdgas / Norm-Nutzungsgrad: 98 % / verwendbar für: Heizungswasser, Trinkwasser (interner Warmwasserspeicher) / maximale Vorlauftemperatur: 80 °C / Inhalt Trinkwassertank: 100 Liter / ...",289859,/preisvergleich/Relocate/481825971.html?categoryId=18406&pos=1&price=2690.0&productid=3131289&sid=289859&type=offer,3131289,18406," Viess­mann Vi­to­dens 222-F Kom­pakt-Brenn­wert­ther­me, 13 kW, VT100, HE ohne Ab­gas­pa­ket, ohne An­schluss-Set Viess­mann"
Junkers Cerapur ZWB 30-4 C 23 Erdgas E/H (24 kW),1699.0, Junkers Cerapur ZWB 30-4 C 23 Erdgas E/H (24 kW),"Gasheizung, Gastherme, Kombitherme, Gas-Brennwertkessel / Montageart: Wandkessel / Nennwärmeleistung: 24,1 kW / Energieträger: Erdgas, Erdgas E, Erdgas H / Norm-Nutzungsgrad: 109 % / verwendbar für: Heizungswasser, Trinkwasser (Durchlauferhitzer-Prinzip) / Energie-Effizienzklasse Pumpe: A / ...",223861,/preisvergleich/Relocate/463226283.html?categoryId=18406&pos=1&price=1699.0&productid=3913650&sid=223861&type=offer,3913650,18406, Jun­kers Gas­brenn­wert-Kom­bither­me Ce­ra­pur ZWB 30-4 C 24 kW Gas­kom­bither­me
Viessmann Vitodens 300-W (19 kW),2888.0, Viessmann Vitodens 300-W (19 kW),"Gasheizung, Gastherme, Gas-Brennwertkessel / Montageart: Wandkessel / Nennwärmeleistung: 19 kW / Energieträger: Erdgas, Erdgas E, Flüssiggas, Erdgas LL / Norm-Nutzungsgrad: 109 % / Modulationsbereich: 1,9 - 19 kW / verwendbar für: Solar Heizungsunterstützung, Heizungswasser, Trinkwasser (interner ...",9701,/preisvergleich/Relocate/435737781.html?categoryId=18406&pos=7&price=2888.0&productid=1223701&sid=9701&type=offer,1223701,18406, 
Viessmann Vitodens 222-F (19 kW),3052.99, Viessmann Vitodens 222-F (19 kW),"Gasheizung, Gastherme, Gas-Brennwertkessel / Montageart: Standkessel / Nennwärmeleistung: 19 kW / Energieträger: Erdgas / Norm-Nutzungsgrad: 98 % / Modulationsbereich: 18 % - 100 % / Modulationsbereich: 3,2 - 19 kW / verwendbar für: Heizungswasser, Trinkwasser (interner Warmwasserspeicher) / ...",276812,/preisvergleich/Relocate/387842489.html?categoryId=18406&pos=7&price=3052.99&productid=2106152&sid=276812&type=offer,2106152,18406," Viess­mann Vi­to­dens 222-F B2TA mit Vi­to­tro­nic 100 3,2 - 19,0 kW"
"Vaillant ecoTEC plus VCW 206/5-5 (20,6 kW)",1885.0," Vaillant ecoTEC plus VCW 206/5-5 (20,6 kW)","Gasheizung, Gastherme, Kombitherme, Gas-Brennwertkessel / Montageart: Wandkessel / Nennwärmeleistung: 20,6 kW / Nenn-Wärmeleistung Trinkwasser: 24 kW / Energieträger: Erdgas, Erdgas E, Flüssiggas, Erdgas LL / Norm-Nutzungsgrad: 109 % / Modulationsbereich: 20 % - 100 % / Modulationsbereich: 4,0 - ...",9701,/preisvergleich/Relocate/509376930.html?categoryId=18406&pos=4&price=1885.0&productid=4673719&sid=9701&type=offer,4673719,18406, 
"Buderus Logamax plus GB172-14 (15,1 kW)",1578.57," Buderus Logamax plus GB172-14 (15,1 kW)","Gasheizung, Gastherme, Gas-Brennwertkessel / Montageart: Wandkessel / Nennwärmeleistung: 15,1 kW / Energieträger: Erdgas, Erdgas E, Erdgas L, Erdgas LL / Norm-Nutzungsgrad: 109 % / verwendbar für: Heizungswasser, Trinkwasser (externer Warmwasserspeicher) / Energie-Effizienzklasse Pumpe: A / maximale ...",276812,/preisvergleich/Relocate/497363169.html?categoryId=18406&pos=4&price=1578.57&productid=2467626&sid=276812&type=offer,2467626,18406," Bu­de­rus Lo­ga­max plus GB172-14, EG-E"
Viessmann Vitodens 200-W (19 kW),2012.0, Viessmann Vitodens 200-W (19 kW),"Gasheizung, Gastherme, Kombitherme, Gas-Brennwertkessel / Montageart: Wandkessel / Nennwärmeleistung: 19 kW / Nenn-Wärmeleistung Trinkwasser: 17,2 kW / Energieträger: Erdgas, Erdgas E, Flüssiggas, Erdgas LL / Norm-Nutzungsgrad: 109 % / verwendbar für: Heizungswasser, Trinkwasser ...",9701,/preisvergleich/Relocate/362636096.html?categoryId=18406&pos=2&price=2012.0&productid=1064527&sid=9701&type=offer,1064527,18406, 
Viessmann Vitocrossal 300-19,3283.0, Viessmann Vitocrossal 300-19,"Gasheizung, Gas-Brennwertkessel, Gas-Heizkessel / Montageart: Standkessel / Nennwärmeleistung: 19 kW / Energieträger: Erdgas, Erdgas E, Erdgas LL, Flüssiggas / Norm-Nutzungsgrad: 109 % / verwendbar für: Heizungswasser, Trinkwasser (externer Warmwasserspeicher) / Leistungsaufnahme während des ...",9701,/preisvergleich/Relocate/445779594.html?categoryId=18406&pos=2&price=3283.0&productid=4103622&sid=9701&type=offer,4103622,18406, 
"Vaillant ecoTEC plus VCW 206/5-5 Erdgas E/H (20,6 kW)",1885.0," Vaillant ecoTEC plus VCW 206/5-5 Erdgas E/H (20,6 kW)","Gasheizung, Gastherme, Kombitherme, Gas-Brennwertkessel / Montageart: Wandkessel / Nennwärmeleistung: 20,6 kW / Nenn-Wärmeleistung Trinkwasser: 24 kW / Energieträger: Erdgas, Erdgas E, Erdgas H / Norm-Nutzungsgrad: 109 % / Modulationsbereich: 20 % - 100 % / Modulationsbereich: 4,0 - 20,6 kW / ...",223861,/preisvergleich/Relocate/509371747.html?categoryId=18406&pos=1&price=1885.0&productid=4673707&sid=223861&type=offer,4673707,18406, Vail­lant VCW 206 Gas-Kom­bither­me Brenn­wert-Ko­mither­me Gasther­me Therme Hei­zung
Viessmann Vitodens 222-F (13 kW),2745.0, Viessmann Vitodens 222-F (13 kW),"Gasheizung, Gastherme, Gas-Brennwertkessel / Montageart: Standkessel / Nennwärmeleistung: 13 kW / Energieträger: Erdgas / Norm-Nutzungsgrad: 98 % / verwendbar für: Heizungswasser, Trinkwasser (interner Warmwasserspeicher) / maximale Vorlauftemperatur: 80 °C / Inhalt Trinkwassertank: 100 Liter / ...",9701,/preisvergleich/Relocate/366564113.html?categoryId=18406&pos=2&price=2745.0&productid=3131289&sid=9701&type=offer,3131289,18406, 
Junkers Cerapur ZWB 30-4 C 23 Erdgas E/H (24 kW),1699.0, Junkers Cerapur ZWB 30-4 C 23 Erdgas E/H (24 kW),"Gasheizung, Gastherme, Kombitherme, Gas-Brennwertkessel / Montageart: Wandkessel / Nennwärmeleistung: 24,1 kW / Energieträger: Erdgas, Erdgas E, Erdgas H / Norm-Nutzungsgrad: 109 % / verwendbar für: Heizungswasser, Trinkwasser (Durchlauferhitzer-Prinzip) / Energie-Effizienzklasse Pumpe: A / ...",9701,/preisvergleich/Relocate/435738538.html?categoryId=18406&pos=2&price=1699.0&productid=3913650&sid=9701&type=offer,3913650,18406, 
Viessmann Vitodens 300-W (19 kW),3110.0, Viessmann Vitodens 300-W (19 kW),"Gasheizung, Gastherme, Gas-Brennwertkessel / Montageart: Wandkessel / Nennwärmeleistung: 19 kW / Energieträger: Erdgas, Erdgas E, Flüssiggas, Erdgas LL / Norm-Nutzungsgrad: 109 % / Modulationsbereich: 1,9 - 19 kW / verwendbar für: Solar Heizungsunterstützung, Heizungswasser, Trinkwasser (interner ...",294528,/preisvergleich/Relocate/559986257.html?categoryId=18406&pos=8&price=3110.0&productid=1223701&sid=294528&type=offer,1223701,18406, Vi­to­dens 300-W 19KW Vi­to­tro­nic 200RF mit Spei­cher 120l un­ter­ge­stellt
Viessmann Vitodens 222-F (19 kW),3055.0, Viessmann Vitodens 222-F (19 kW),"Gasheizung, Gastherme, Gas-Brennwertkessel / Montageart: Standkessel / Nennwärmeleistung: 19 kW / Energieträger: Erdgas / Norm-Nutzungsgrad: 98 % / Modulationsbereich: 18 % - 100 % / Modulationsbereich: 3,2 - 19 kW / verwendbar für: Heizungswasser, Trinkwasser (interner Warmwasserspeicher) / ...",289859,/preisvergleich/Relocate/481803123.html?categoryId=18406&pos=8&price=3055.0&productid=2106152&sid=289859&type=offer,2106152,18406," Viess­mann 222-F Gasther­me, 19 kW, B2SA008, Spei­cher in­nen­be­heizt, Auf­putz oben Viess­mann"
"Vaillant ecoTEC plus VCW 206/5-5 (20,6 kW)",2845.29," Vaillant ecoTEC plus VCW 206/5-5 (20,6 kW)","Gasheizung, Gastherme, Kombitherme, Gas-Brennwertkessel / Montageart: Wandkessel / Nennwärmeleistung: 20,6 kW / Nenn-Wärmeleistung Trinkwasser: 24 kW / Energieträger: Erdgas, Erdgas E, Flüssiggas, Erdgas LL / Norm-Nutzungsgrad: 109 % / Modulationsbereich: 20 % - 100 % / Modulationsbereich: 4,0 - ...",279747,/preisvergleich/Relocate/517242293.html?categoryId=18406&pos=5&price=2845.29&productid=4673719&sid=279747&type=offer,4673719,18406," Vail­lant ecoTEC plus VCW 206/5-5 0010011649 Wand­heiz­ge­rät mit Brenn­wert­tech­nik, Erdgas E"
"Buderus Logamax plus GB172-14 (15,1 kW)",1629.0," Buderus Logamax plus GB172-14 (15,1 kW)","Gasheizung, Gastherme, Gas-Brennwertkessel / Montageart: Wandkessel / Nennwärmeleistung: 15,1 kW / Energieträger: Erdgas, Erdgas E, Erdgas L, Erdgas LL / Norm-Nutzungsgrad: 109 % / verwendbar für: Heizungswasser, Trinkwasser (externer Warmwasserspeicher) / Energie-Effizienzklasse Pumpe: A / maximale ...",273949,/preisvergleich/Relocate/324771450.html?categoryId=18406&pos=5&price=1629.0&productid=2467626&sid=273949&type=offer,2467626,18406," Bu­de­rus Lo­ga­max Plus GB172, 14 kW, mit BC25 Ba­sis­re­ge­lung - 7716010416"
Vaillant ecoTEC plus VC 146/5-5 (16 kW),1649.0, Vaillant ecoTEC plus VC 146/5-5 (16 kW),"Gasheizung, Gastherme, Gas-Brennwertkessel / Montageart: Wandkessel / Nennwärmeleistung: 16 kW / Energieträger: Erdgas, Erdgas E, Erdgas H, Erdgas L, Erdgas LL, Flüssiggas / Norm-Nutzungsgrad: 109 % / verwendbar für: Heizungswasser, Trinkwasser (externer Warmwasserspeicher), Solar ...",223861,/preisvergleich/Relocate/466066599.html?categoryId=18406&pos=1&price=1649.0&productid=4021148&sid=223861&type=offer,4021148,18406, Vail­lant VC146 Gas­brenn­wert­ther­me Gas­kes­sel Hei­zung Heiz­kes­sel Gasther­me Therme
Viessmann Vitodens 200-W (19 kW),2022.5, Viessmann Vitodens 200-W (19 kW),"Gasheizung, Gastherme, Kombitherme, Gas-Brennwertkessel / Montageart: Wandkessel / Nennwärmeleistung: 19 kW / Nenn-Wärmeleistung Trinkwasser: 17,2 kW / Energieträger: Erdgas, Erdgas E, Flüssiggas, Erdgas LL / Norm-Nutzungsgrad: 109 % / verwendbar für: Heizungswasser, Trinkwasser ...",288366,/preisvergleich/Relocate/306412998.html?categoryId=18406&pos=3&price=2022.5&productid=1064527&sid=288366&type=offer,1064527,18406," Viess­mann Vi­to­dens 200-W Typ B2HA inkl. Vi­to­tro­nic 200 ""3,2 - 19 kW"""
Viessmann Vitocrossal 300-19,4220.8, Viessmann Vitocrossal 300-19,"Gasheizung, Gas-Brennwertkessel, Gas-Heizkessel / Montageart: Standkessel / Nennwärmeleistung: 19 kW / Energieträger: Erdgas, Erdgas E, Erdgas LL, Flüssiggas / Norm-Nutzungsgrad: 109 % / verwendbar für: Heizungswasser, Trinkwasser (externer Warmwasserspeicher) / Leistungsaufnahme während des ...",294528,/preisvergleich/Relocate/559969177.html?categoryId=18406&pos=3&price=4220.8&productid=4103622&sid=294528&type=offer,4103622,18406, Paket Vi­to­cros­sal 300 19KW Vi­to­tro­nic 200 Spei­cher 160l ne­ben­ge­stellt
"Vaillant ecoTEC plus VCW 206/5-5 Erdgas E/H (20,6 kW)",1885.0," Vaillant ecoTEC plus VCW 206/5-5 Erdgas E/H (20,6 kW)","Gasheizung, Gastherme, Kombitherme, Gas-Brennwertkessel / Montageart: Wandkessel / Nennwärmeleistung: 20,6 kW / Nenn-Wärmeleistung Trinkwasser: 24 kW / Energieträger: Erdgas, Erdgas E, Erdgas H / Norm-Nutzungsgrad: 109 % / Modulationsbereich: 20 % - 100 % / Modulationsbereich: 4,0 - 20,6 kW / ...",9701,/preisvergleich/Relocate/509376930.html?categoryId=18406&pos=2&price=1885.0&productid=4673707&sid=9701&type=offer,4673707,18406, 
Viessmann Vitodens 222-F (13 kW),2800.0, Viessmann Vitodens 222-F (13 kW),"Gasheizung, Gastherme, Gas-Brennwertkessel / Montageart: Standkessel / Nennwärmeleistung: 13 kW / Energieträger: Erdgas / Norm-Nutzungsgrad: 98 % / verwendbar für: Heizungswasser, Trinkwasser (interner Warmwasserspeicher) / maximale Vorlauftemperatur: 80 °C / Inhalt Trinkwassertank: 100 Liter / ...",9701,/preisvergleich/Relocate/475430046.html?categoryId=18406&pos=3&price=2800.0&productid=3131289&sid=9701&type=offer,3131289,18406, 
Junkers Cerapur ZWB 30-4 C 23 Erdgas E/H (24 kW),1775.0, Junkers Cerapur ZWB 30-4 C 23 Erdgas E/H (24 kW),"Gasheizung, Gastherme, Kombitherme, Gas-Brennwertkessel / Montageart: Wandkessel / Nennwärmeleistung: 24,1 kW / Energieträger: Erdgas, Erdgas E, Erdgas H / Norm-Nutzungsgrad: 109 % / verwendbar für: Heizungswasser, Trinkwasser (Durchlauferhitzer-Prinzip) / Energie-Effizienzklasse Pumpe: A / ...",9701,/preisvergleich/Relocate/513487845.html?categoryId=18406&pos=3&price=1775.0&productid=3913650&sid=9701&type=offer,3913650,18406, 
Viessmann Vitodens 300-W (19 kW),3200.07, Viessmann Vitodens 300-W (19 kW),"Gasheizung, Gastherme, Gas-Brennwertkessel / Montageart: Wandkessel / Nennwärmeleistung: 19 kW / Energieträger: Erdgas, Erdgas E, Flüssiggas, Erdgas LL / Norm-Nutzungsgrad: 109 % / Modulationsbereich: 1,9 - 19 kW / verwendbar für: Solar Heizungsunterstützung, Heizungswasser, Trinkwasser (interner ...",294528,/preisvergleich/Relocate/559967056.html?categoryId=18406&pos=9&price=3200.07&productid=1223701&sid=294528&type=offer,1223701,18406," Paket Vi­to­dens 300-W 19kW,Heiz­ge­rät, AP Vi­to­cell 100-W 160L"
